created_at,full_text,sentimen
Wed Jan 31 04:25:11 +0000 2024,"Mari kita bersama-sama menggapai cita-cita tinggi dengan semangat membangun masa depan yang lebih baik, sebagaimana diingatkan oleh Ganjar Pranowo-Prof Mahfud MD.#JNK #GanjarMahfudRebound https://t.co/ATyq4Rdmkd",positif
Wed Jan 31 04:25:11 +0000 2024,"Pimpinan anu luar biasa mantep, Ganjar Pranowo Prof Mahfud MD, tos jadi pilihan nu panggih ku sagala urang jeung sokongan lengkep anu katempoan.#JNK #GanjarMahfudRebound https://t.co/9aFh3ka1kR",positif
Wed Jan 31 04:25:11 +0000 2024,"Generasi pemenang siap beraksi dengan luar biasa, didukung oleh energi positif dari Ganjar Pranowo dan kebijaksanaan dari Prof. Mahfud MD untuk kepentingan rakyat!#JNK #GanjarMahfudRebound https://t.co/TfK47OHqYq",positif
Wed Jan 31 04:25:11 +0000 2024,"Ganjar Pranowo - Mahfud MD, pemimpin yang oke banget dan keren, siap bawa kemajuan buat negeri ini. #JNK #GanjarMahfudRebound https://t.co/GrV9LrCGeb",positif
Wed Jan 31 04:25:11 +0000 2024,"Ayo, guys, kita punya kesempatan buat bikin negeri ini makin kece. Yuk, ikuti semangat ala Ganjar Pranowo dan Prof Mahfud MD! #JNK #GanjarMahfudRebound #JalanKeberhasilan https://t.co/N4jOYdc08X",positif
Wed Jan 31 04:25:11 +0000 2024,"Pilpres 2024 menjadi simbol persatuan, keberagaman, dan kemajuan, terutama dengan kepemimpinan yang bijak dari Ganjar Pranowo - Mahfud MD. #JNK #GanjarMahfudRebound https://t.co/yVt7KCoxaw",positif
Wed Jan 31 04:25:11 +0000 2024,"Dukungan tanpa batas dari Ganjar Pranowo dan panduan cerdas dari Prof. Mahfud MD, menjadi kekuatan utama yang mendorong Gen Z untuk beraksi dengan luar biasa untuk rakyat!#JNK #GanjarMahfudRebound https://t.co/RUH8jEYDbO",positif
Wed Jan 31 04:25:11 +0000 2024,"Kaum perempuan berdaya dukung, sinergi Pasangan Ganjar Pranowo dan Mahfud MD. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat https://t.co/Zgqbw3Oe1L",positif
Wed Jan 31 04:25:05 +0000 2024,"Masyarakat mendukung Ganjar-Mahfud sebagai capres cawapres yang memandang sumb3r daya alam sebagai kekayaan bersama. Bersama Ganjar, kita sejahtera @ekoprasetyoo33  #GanjarMahfud2024 #GanjarPresidenRakyat #KratonBersamaRakyat https://t.co/pK7vsTfDRM",positif
Wed Jan 31 04:24:58 +0000 2024,"Ganjar-Mahfud, kalian adalah harapan rakyat yang menginginkan keberlanjutan lingkungan dan pelestarian alam. Ganjar Pranowo, terbukti mensejahterakan @symslakml69  #GanjarMahfud2024 #GanjarPresidenRakyat #KratonBersamaRakyat https://t.co/0hIqHrNmMk",positif
Tue Jan 30 14:48:30 +0000 2024,"@inilahdotcom Tidak peduli mau makan apapun, tetap yakin pilih GanjarMahfud",positif
Tue Jan 30 14:48:23 +0000 2024,"Ganjar-Mahfud gak main-main, program p3ndidikan dan k3rja beneran diutamakan. Tiga Kali Lebih Sejahtera, Indonesia Jaya! @liciknakal  #GanjarMahfud2024 #GanjarPresidenRakyat #KratonBersamaRakyat https://t.co/xy78kRZsG6",positif
Tue Jan 30 14:48:21 +0000 2024,"@suntosolaw @GunRomli @fadjroeL @ekokuntadhi1 @masbutet 🪣  ini nih yang saya suka dari Pak Ganjar, selalu mendorong anak muda untuk aktif dan kreatif, mantap lah apalagi kinerja bapak ga perlu diragukan lagi, sehat selalu Pak! Ganjar Mahfud Hebat #KratonBersamaRakyat #PresidenRakyat #Coblos3 https://t.co/OuXLyT5RGv",positif
Tue Jan 30 14:48:19 +0000 2024,"Survei Terbaru LSI Denny JA: 34,6% Pemilih PDIP Pilih Prabowo-Gibran, 59,7% ke Ganjar-Mahfud https://t.co/Ac1XFB5FXD #KLYNews",
Tue Jan 30 14:47:55 +0000 2024,@KompasTV Semangat selalu pak Ganjar Mahfud mudah2an bisa menang satu putaran,positif
Tue Jan 30 14:47:54 +0000 2024,@KompasTV Semoga Ganjar-Mahfud bisa membawa Indonesia menuju kemajuan yang lebih besar.,positif
Tue Jan 30 14:47:47 +0000 2024,"@JokoHQ Teman2 SD dan SMP sy pengusaha2 ,middle up smpi kelas nasional...Maaf semua memilih Ganjar Mahfud: - utk kepastian hukum, bebas KKN - utk kesetaraan dan kebhinekaan - utk jaminan didengarkan aspirasi nya dgn sat set - utk menghindari yg sok kuasa dan arogan.",
Tue Jan 30 14:47:45 +0000 2024,"Strategi Ganjar-Mahfud utk membuat harga bahan pokok menjadi ramah di kantong  pendataan lahan petani &amp  petaninya, peta komoditas Indonesia, memperbaiki sistem logistik pangan Indonesia, meningkatkan kemampuan Bulog &amp  BUMN pangan.  #SahabatGanjar  #GanjarMahfud2024 https://t.co/zYfalPbYpZ",positif
Tue Jan 30 14:47:44 +0000 2024,@okezonenews Ganjar mahfud nomer satu gaspoll pk,positif
Tue Jan 30 14:47:30 +0000 2024,@KompasTV Selalu semangat pak Ganjar Mahfud,positif
Tue Jan 30 14:47:13 +0000 2024,Terjadi kericuhan saat masyarakat di Gunungkidul menyambut Presiden Joko Widodo (Jokowi) ketika berkunjung.  Awal mula kejadian dari seorang pria yang membawa spanduk Ganjar-Mahfud namun bertuliskan sambutan kepada Jokowi direbut oleh oknum yang diduga petugas keamanan.  Hal itu… https://t.co/LveC1Xkbup,
Tue Jan 30 14:47:06 +0000 2024,@KompasTV Semangat dukung pak ganjar mahfud,positif
Tue Jan 30 14:47:05 +0000 2024,"Slank menunjukkan bahwa seni dan musik dapat menjadi bahasa universal dalam mendukung capr3s Ganjar-Mahfud.. Tiga Kali Lebih Sejahtera, Untuk Indonesia Hebat! @ngeIuhmuIulu  #GanjarMahfud2024 #GanjarPresidenRakyat #KratonBersamaRakyat https://t.co/UhjWIiEph4",positif
Tue Jan 30 14:47:00 +0000 2024,#zonauang #zonajajan #infoloker #lokerwfh info loker parttime part time freelance freelancer pelajar mahsiswa kuliah sekolah wfh iphone netflix disney+ viu joki wts wtb pc konser tiket debat pemilu capres cawapres amin anies imin pragi prabowo gibran ganjar mahfud 39,
Tue Jan 30 14:46:54 +0000 2024,"@ch_chotimah2 @ganjarpranowo @mohmahfudmd Ganjar-Mahfud 2024, asal bukan 02",
Tue Jan 30 14:46:52 +0000 2024,@slankdotcom Gas pol menangkan Ganjar Mahfud,positif
Tue Jan 30 14:46:41 +0000 2024,"Basarah Serukan Kader Banteng, Simpatisan Hinga Relawan Jaga Basis Ganjar-Mahfud https://t.co/wZto9iPC1v",positif
Tue Jan 30 14:46:40 +0000 2024,Fatkhu Rizky Terus Kebut Sosialisasikan Ganjar-Mahfud https://t.co/9PYotZdhYr,positif
Tue Jan 30 14:46:37 +0000 2024,Ganjarian Spartan Optimistis Ganjar-Mahfud Menang di Swiss https://t.co/mGHbd0feV3,positif
Tue Jan 30 14:46:36 +0000 2024,Pengamat Sosial Sambut Baik Dana Abadi Kesejahteraan Sosial Yang Digagas Ganjar-Mahfud https://t.co/9YbwW3mwDH,positif
Tue Jan 30 14:46:35 +0000 2024,Untari Memastikan 333 Kelompok Kesenian Bantengan Siap Meriahkan Kampanye Ganjar-Mahfud https://t.co/v5956idAGc,positif
Tue Jan 30 14:46:34 +0000 2024,Yenny Yakini Dukungan Slank Tambah Elektabilitas Ganjar-Mahfud https://t.co/s14Tiv36dn,positif
Tue Jan 30 14:46:29 +0000 2024,"@JokoHQ Saya kerja di tourism industry, kita ngobrol pilpres, 99% vote ganjar Mahfud, program jelas, peduli rakyat kecil, hukum mati koruptor.",positif
Tue Jan 30 14:46:23 +0000 2024,"Ganjar-Mahfud bukan hanya calon pemimpin, tapi agen perubahan melalui pendidikan. Ganjar Pranowo, hanya yang terbaik untuk rakyat @lheeseunha  #GanjarMahfud2024 #GanjarPresidenRakyat #KratonBersamaRakyat https://t.co/imGLC5laJh",positif
Tue Jan 30 14:46:21 +0000 2024,@officialinews_ Siap dukung Ganjar-Mahfud untuk indonesia lebih maju,positif
Tue Jan 30 14:46:17 +0000 2024,@slankdotcom mantep nih gas dukung penuh pak ganjar mahfud 🤟🔥,positif
Tue Jan 30 14:46:07 +0000 2024,@refpd 1  Pak ganjar sungguh mulianya hati nurani mu Ganjar Mahfud Hebat #KratonBersamaRakyat #PresidenRakyat #Coblos3 https://t.co/txMf5k2izA https://t.co/2v1NeEceA8,positif
Tue Jan 30 14:45:44 +0000 2024,"Anak2 muda ga usah takut lagi nganggur, Pak ganjar dan Prof Mahfud udh siapin program keren banget. Ganjar Pranowo, karena kamu berhak mendapatkan yang terbaik @leehanfishes  #GanjarMahfud2024 #GanjarPresidenRakyat #KratonBersamaRakyat https://t.co/aeNatZJ0cs",positif
Tue Jan 30 14:45:39 +0000 2024,@officialinews_ Sat set tas tes orang cerdas ya pilihan nya Ganjar -Mahfud,positif
Mon Jan 29 23:59:48 +0000 2024,@ganjarpranowo @mohmahfudmd Semoga para petani di Indonesia semakin mudah dan semakin sejahtera bersama Ganjar Mahfud,positif
Mon Jan 29 23:59:47 +0000 2024,Sangat peduli ekonomi kerakyatan ganjar mahfud bertekad kuat bakal revitalisasi pasar tradisional  #GanjarAtasiKemiskinanRI https://t.co/uS2XUQoFlx,positif
Mon Jan 29 23:59:44 +0000 2024,@mohmahfudmd Setuju Prof. Kami yakin bersama Ganjar Mahfud anak Indonesia menjadi lebih berakhlakul karimah dan berpendidikan,positif
Mon Jan 29 23:59:27 +0000 2024,Ganjar mahfud komitmen perbaiki kualitas demokrasi untuk hadirkan kebebasan sipil  #GanjarAtasiKemiskinanRI https://t.co/IpaYPC1Vir,positif
Mon Jan 29 23:59:17 +0000 2024,"@joshyy028 @alextham878 Emang paling bener pindah dukungan ke Ganjar Mahfud, Dulu udah yakin banget dukung Prabowo, tapi Wakilnya, si Gibran kok jadi begitu yaaa sekarang",
Mon Jan 29 23:59:02 +0000 2024,"@triwul82 Gaspol dukung Ganjar Mahfud, menang satu putaran🔥",positif
Mon Jan 29 23:58:42 +0000 2024,"Masyarakat Jawa Timur yakin, kebijaksanaan Bu Atikoh akan menjadi kekuatan utama Ganjar-Mahfud dalam memimpin bangsa ini . Kesejahteraan berlipat ganda, Indonesia Makmur Sentosa @zulman1  #GanjarMahfud2024 #GanjarPresidenRakyat #KratonBersamaRakyat https://t.co/aFTkpsqxnK",positif
Mon Jan 29 23:58:23 +0000 2024,@Aryprasetyo85 @mohmahfudmd @007koteka @03__nakula @2045Tv @__AnakKolong @_memoryusang @islah_bahrawi @Miduk17 @seruanhl Gaspol Dukung Ganjar Mahfud🔥,positif
Mon Jan 29 23:58:16 +0000 2024,@ganjarpranowo @mardiasih @obedkresna Aku bakalan all in Ganjar Mahfud aja deeh,positif
Mon Jan 29 23:58:16 +0000 2024,"Komitmen tingkatkan pertumbuhan umkm,ganjar mahfud bakal alokasikan kredit perbankan minimal 35%  #GanjarAtasiKemiskinanRI https://t.co/1OgihMzLUq",positif
Mon Jan 29 23:57:55 +0000 2024,Ganjar mahfud paling komitmen percepat penguasaan sains dan teknologi melalui peningkatan anggaran riset dan inovasi  #GanjarAtasiKemiskinanRI https://t.co/sOEd9aVBsK,positif
Mon Jan 29 23:57:39 +0000 2024,"Mr. White - Ganjar Pranowo Selamat pagi,Pak Ketua ☕ @ganjarpranowo  Pak Lurah Ronaldo Fisik #GAMA Ganjar - Mahfud Morninggg #TimnasDay Pororo #AsalBukan02 #Penguin #Linux  #GanjarMahfud2024 #GanjarMahfud https://t.co/8CAAvubCyI",
Mon Jan 29 23:57:30 +0000 2024,@PartBurungGalak Yesss Mari kt bikin tambah kalang kabut dg GasssPoool Ganjar Mahfud M3nang 👍🇮🇩🤟  Bismillah~,positif
Mon Jan 29 23:57:13 +0000 2024,"Ganjar-Mahfud menggambarkan bahwa setiap tindakan, seperti semut hitam yang terkoordinasi, dapat membawa perubahan positif pada skala besar . Gandakan Kesejahteraan, Raih Kemakmuran Berkelanjutan @zaagurl_  #GanjarMahfud2024 #GanjarPresidenRakyat #KratonBersamaRakyat https://t.co/v09XitkIlU",positif
Mon Jan 29 23:57:10 +0000 2024,@mohmahfudmd Komitmen prof Mahfud dan pak ganjar memang mantep sih,positif
Mon Jan 29 23:57:10 +0000 2024,Oligarki udah merusak di semua lini kehidupan di negara kita....,positif
Mon Jan 29 23:56:32 +0000 2024,"Ganjar-Mahfud memperkenalkan Program 1 Keluarga Sarjana sebagai inisiatif untuk mengangkat taraf hidup keluarga miskin.   Dengan program ini, setiap keluarga miskin diharapkan memiliki minimal satu anggota keluarga yang meraih gelar sarjana.   #SahabatGanjar  #GanjarMahfud2024 https://t.co/v3CN0vwYYZ",positif
Mon Jan 29 23:56:30 +0000 2024,"Masyarakat Jawa Timur yakin, kebijaksanaan Bu Atikoh akan menjadi kekuatan utama Ganjar-Mahfud dalam memimpin bangsa ini . Kesejahteraan berlipat ganda, Indonesia Makmur Sentosa @zulman1  #GanjarMahfud2024 #GanjarPresidenRakyat #KratonBersamaRakyat https://t.co/AfJ8u2k2cF",positif
Mon Jan 29 23:55:51 +0000 2024,"Ganjar-Mahfud menunjukkan kesiapan untuk memberikan kesejahteraan bagi berbagai kelompok masyarakat, salah satunya adalah pengurus masjid.   Program unggulan mereka melibatkan pemberian dukungan finansial dan fasilitas lainnya kepada pengurus masjid.  #SahabatGanjar #satset https://t.co/MOiekLitHD",positif
Mon Jan 29 23:55:08 +0000 2024,@PDI_Perjuangan Semangat GanjarMahfud menang,positif
Mon Jan 29 23:54:54 +0000 2024,@mohmahfudmd Pak Ganjar Mahfud merupakan harapan baru untuk seluruh rakyat Indonesia🤟,positif
Mon Jan 29 23:54:48 +0000 2024,@MBitnari @xquitavee Untungnya masyarakat sudah cerdas dlm memilih pemimpin yg jelas seperti Ganjar-Mahfud,positif
Mon Jan 29 23:53:53 +0000 2024,Indonesia adalah negara kepulauan yang memiliki luas lautan yang begitu luar biasa.  Komitmen Ganjar-Mahfud adalah memanfaatkan sektor kelautan dengan mensejahterakan nelayan dan golongan lainnya.  Semoga terwujud 🤲 🤟🇲🇨 #SahabatGanjar  #GanjarMahfud2024 https://t.co/Ixg4vvxlAM,positif
Mon Jan 29 23:53:53 +0000 2024,"Ganjar-Mahfud, pasangan yang menjalankan tugasnya dengan penuh dedikasi dan integritas. Bersama Ganjar, kita sejahtera @hissecondacc  #GanjarMahfud2024 #GanjarPresidenRakyat #KratonBersamaRakyat https://t.co/Te8N2zvvJJ",positif
Mon Jan 29 23:53:52 +0000 2024,"@Syarman59 @kangdede78 Sri Sultan memilih yg terbaik GANJAR-MAHFUD , yg lain tdk akan dipilihnya",
Mon Jan 29 23:53:42 +0000 2024,@SimanjuntakElly All in Ganjar Mahfud 🤟🏻,positif
Mon Jan 29 23:53:30 +0000 2024,"M3mastikan keberlanjutan Ganjar - Mahfud dalam membangun fondasi keorganisasian yang harmonis . Ganjar Pranowo, hanya yang terbaik untuk rakyat @ziarzaa_  #GanjarMahfud2024 #GanjarPresidenRakyat #KratonBersamaRakyat https://t.co/14BRTnSjE6",positif
Mon Jan 29 23:53:30 +0000 2024,@NoviFajarWibawa @alextham878 Negeri ini terlalu besar untuk dipimpin oleh sosok sosok ga jelas seperti mereka. Mending dukung Ganjar-Mahfud yg sudah teruji,
Mon Jan 29 23:53:28 +0000 2024,@Aryprasetyo85 @mohmahfudmd @007koteka @03__nakula @2045Tv @__AnakKolong @_memoryusang @islah_bahrawi @Miduk17 @seruanhl Terima kasih GanjarMahfud telah selalu guyub rukun dengan rakyat dan menyajikan nuansa kekeluargaan bagi kami 🤟🤟🤟,positif
Mon Jan 29 23:52:44 +0000 2024,"@Miduk17 @jokowi LAPORAN DITERIMA, SAYA JADI PUYENG MANA YANG DIDAHULUKAN SEMUA DAERAH GENTING. NANTI SETELAH MAKAN BASO SAYA MINTA .... LARI SPRINT BIAR BISA MENGEJAR 1 PUTARAN.😄🤣🤭 GASPOL GANJARMAHFUD🤟🤟🤟 #GanjarMahfudM3nang  #PDIPSolid  #AsalBukanPrabowoGibran",positif
Mon Jan 29 23:52:42 +0000 2024,@NoviFajarWibawa @alextham878 Padahal kepercayaan masyarakat itu mahal harganya tapi Masi aja disia siakan. Paling bener emang dukung Ganjar-Mahfud,positif
Mon Jan 29 23:52:00 +0000 2024,Ganjar-Mahfud tidak pandang bulu terhadap seluruh masyarakat di Tanah Air ini.  Salah satu program yang digagas Ganjar-Mahfud adalah siap membantu disabilitas.  Bantuan apa yang siap dibantu Ganjar-Mahfud kepada kelompok disabilitas? Berikut penjelasannya. 🤟🇲🇨  #SahabatGanjar https://t.co/0hVNIFbPZw,positif
Mon Jan 29 23:50:52 +0000 2024,@Miduk17 always Ganjar Mahfud,positif
Mon Jan 29 23:50:34 +0000 2024,@mohmahfudmd Semoga pak GanjarMahfud menang dan program nya cepat terealisasikan,positif
Mon Jan 29 23:50:27 +0000 2024,"@Miduk17 Gaspol Pak GanjarMahfud, tetap semangat dan sehat selalu pak",positif
Mon Jan 29 23:49:35 +0000 2024,"@faiz_dhani @DS_yantie @ganjarpranowo @jokowi Ya dibawa untuk memenuhi syahwat mereka, makanya mereka sangat takut dg misi Ganjar mahfud",
Mon Jan 29 23:49:31 +0000 2024,@ganjarpranowo @mardiasih @obedkresna Ga salah emang mendukung Ganjar-Mahfud yg senang kumpul kumpul dgn masyarakat,positif
Mon Jan 29 23:48:27 +0000 2024,@SINDOnews Gaspoll menangkan pak ganjar mahfud,positif
Mon Jan 29 23:48:23 +0000 2024,"@dwikifernanda2 @bentangnegeri Gw juga begitu, skrng beralih dukung ganjar mahfud",
Mon Jan 29 23:48:21 +0000 2024,@anakdesaid Iki ndak sek neng yogyo ?,
Mon Jan 29 23:48:16 +0000 2024,"Di pundak Ganjar-Mahfud, letakkan harapanmu. Ganjar Pranowo, terbukti mensejahterakan @historiastr  #GanjarMahfud2024 #GanjarPresidenRakyat #KratonBersamaRakyat https://t.co/hT98QhpFOq",positif
Mon Jan 29 23:47:37 +0000 2024,@jungsoowan @ajengcute16__ Relate banget kakx didebat terakhir mereka blunder parahh.. Aku pun jadi beralih ke ganjar mahfud juga,
Mon Jan 29 23:47:24 +0000 2024,@Ustadz_Ahong makin yakin sih buat pilih Ganjar Mahfud jadi presiden ❤️🤍,positif
Mon Jan 29 23:47:21 +0000 2024,@Aryprasetyo85 @ganjarpranowo @Bambangmulyonoo @AbdulgofurGof14 @Ganjar_Mahfud_3 @Ganjar_Mahfud03 @gm_gm @abi_sasaLL @Dennysiregar7 @vita_AVP siap menangkan pak ganjar mahfud,positif
Mon Jan 29 23:47:06 +0000 2024,"Bantu Masyarakat dan UMKM, Relawan Ganjar – Mahfud Lamongan Bagi-bagi Nasi Kotak https://t.co/0Oji8RXC2C",positif
Mon Jan 29 23:46:26 +0000 2024,@GhinaNustantomo Ganjar Mahfud paket komplit nasionalis agamis.🤟🤟🤟🇮🇩,positif
Sun Jan 28 23:59:33 +0000 2024,"lebih dari sekedar mendengarkan, Ganjar Mahfud fokus dan menyimak segala kebutuhan perempuan, melindungi dan memberdayakan  #GanjarMahfud2024 #ganjarpresidenrakyat  #mahfudpembelarakyat #3GASPOL https://t.co/RwtGQgtvu4",positif
Sun Jan 28 23:59:18 +0000 2024,@akupadi5 Semangat pak ganjar pilihan terbaik hanya jatuh kepada ganjar mahfud,positif
Sun Jan 28 23:59:15 +0000 2024,"Kawal Suara Ganjar Mahfud, Caleg DPR RI PDI Perjuangan Dapil Jabar 5 Jarot Wijanarko Bentuk Tim Advokasi Sat Set | MEMO online https://t.co/dJP4JpK49w",positif
Sun Jan 28 23:58:27 +0000 2024,@ganjarpranowo @RaniKancana 🇮🇩 Salam sukses 🤟🤟🤟 tiga jari 🇮🇩 YES 👍 PAK GANJAR MAHFUD 🇮🇩 menang menang menang YES 👍 Aamiin ya rabbal Aalamiin 🤲,positif
Sun Jan 28 23:58:03 +0000 2024,"Sikap ini patut ditiru, sikap saat menghadapi kecurangan, perilaku, etika yang tidak etis, walaupun begitu Ganjar Mahfud akan tetap kritis yang buruk dievaluasi, yang baik dilanjutkan"" #GanjarMahfud2024 #ganjarpresidenrakyat  #mahfudpembelarakyat #3GASPOL https://t.co/DQeU0iYKnC""",positif
Sun Jan 28 23:57:57 +0000 2024,@ganjarpranowo Doa terbaik untuk Ganjar-Mahfud m3nang total 🤟,positif
Sun Jan 28 23:57:40 +0000 2024,"@officialinews_ Bersama Pak Ganjar Mahfud menuju indonesia emas , yakin menang dan tetap pilihan terbaik",positif
Sun Jan 28 23:57:38 +0000 2024,Pak Ganjar dan Prof Mahfud membuktikan bahwa politik bisa menjadi panggung inovasi yang menarik . Ganjar Pranowo - Hanya dia yang betul merakyat dan akan berbuat lebih demi rakyat @novisa_windi  #GanjarPresidenRakyat #GanjarMahfud2024 #Coblos3 https://t.co/wgUwyHQSO2,positif
Sun Jan 28 23:57:25 +0000 2024,@tvOneNews Mantap GanjarMahfud,positif
Sun Jan 28 23:57:25 +0000 2024,"Keamanan yang profesional yang diusung oleh Pak Mahfud adalah jaminan akan keamanan dan ketertiban yang mantap. Ganjar Pranowo, hanya yang terbaik untuk rakyat @itstkarea  #GanjarMahfud2024 #GanjarPresidenRakyat #KratonBersamaRakyat https://t.co/95tcaqj79h",positif
Sun Jan 28 23:57:22 +0000 2024,Selamat pagi ☕ Salam 3 jari 🤟  Cisauk Towel Asnawi Jepang #AsianCup2023 Juve #GAMA Ganjar - Mahfud Hujan #GanjarMahfud https://t.co/GT47cPQdAO,positif
Sun Jan 28 23:56:32 +0000 2024,@tvOneNews pak. ganjar-mahfud ter the best,positif
Sun Jan 28 23:56:27 +0000 2024,"Keahlian hukum Pak Mahfud menjadi penjamin bahwa aturan yang berlaku adalah cermin keadilan sejati. Bersama Ganjar, kita sejahtera @Jeje3008  #GanjarMahfud2024 #GanjarPresidenRakyat #KratonBersamaRakyat https://t.co/3tyzr1tl0M",positif
Sun Jan 28 23:56:10 +0000 2024,"@officialinews_ @mohmahfudmd Bersama Pak Ganjar Mahfud menuju indonesia emas , yakin menang dan tetap pilihan terbaik",positif
Sun Jan 28 23:55:31 +0000 2024,"@PreciosaKanti Pendukung 01 &amp  02 bermigrasi ke 03. Mereka tulus dan sadar Adab &amp  Etika diatas segala segalanya, apalagi buat seorang pemimpin panutan rakyat &amp  negara lain. INSYA ALLAH , ALLAH MERIDHAI PAK GANJAR - MAHFUD MENJADI PRESIDEN RI 2024 - 2029",positif
Sun Jan 28 23:55:26 +0000 2024,@tribunnews In sya allah akan ttp optimis pilih pak ganjar mahfud smapi menang,positif
Sun Jan 28 23:55:20 +0000 2024,@VIVAcoid Semangat pak Ganjar-Mahfud kita bakal tetep dukung dan mengupayakan untuk menangkan paslon 3,positif
Sun Jan 28 23:55:10 +0000 2024,"Dengan semangat kebersamaan, anak muda milenial bersiap untuk menulis sejarah kemenangan bersama Pasangan Ganjar Pranowo - Mahfud MD. #JNK #GanjarMahfudRebound https://t.co/Y0hNKI3wNX",positif
Sun Jan 28 23:55:10 +0000 2024,"Asik banget, Generasi Pemenang kayak Ganjar Pranowo - Mahfud MD siap bergerak buat rakyat, bawa energi positif di setiap langkah. #JNK #GanjarMahfudRebound https://t.co/yD97txCyJ0",positif
Sun Jan 28 23:54:14 +0000 2024,@tvOneNews setia dukung Ganjar Mahfud🙌,positif
Sun Jan 28 23:54:03 +0000 2024,Sambutan Penuh Cinta dari Santri Tambakberas untuk Atikoh Ganjar #GanjarMahfud2024 #GanjarMahfudM3nang #AMINAjaDulu https://t.co/TPfUIibCob,positif
Sun Jan 28 23:54:02 +0000 2024,#Pemilu2024 Ganjar-Mahfud Pertimbangkan “Chemistry” di Putaran Dua #AdadiKompas  https://t.co/DLUvOlhlDO,
Sun Jan 28 23:53:34 +0000 2024,Ganjar-Mahfud Pasti Menang.. Rakyat Indonesia Siaaap mencetak sejarah kemenangan pilpres melawan penguasa 🤟🤟🤟  #GanjarMahfud2024 #GanjarMahfud #GanjarPranowo #GanjarPresidenRakyat https://t.co/5gR1o0BTdI,positif
Sun Jan 28 23:53:23 +0000 2024,@PartBurungGalak Maju bersama Ganjar-Mahfud untuk Indonesia Emas . Gaspol 🤟,positif
Sun Jan 28 23:53:08 +0000 2024,"@VIVAcoid Semangat ya buat pak Ganjar dan pak Mahfud, kita tetep konsisten bakalan dukung no 3, gaspol lah",positif
Sun Jan 28 23:53:05 +0000 2024,Pemimpin pro rakyat ganjar mahfud siap bebaskan hutang petani dan nelayan kecil  #GanjarMudaInovatif https://t.co/ryqhdrqH1L,positif
Sun Jan 28 23:52:59 +0000 2024,@CNNIndonesia setia dukung Ganjar Mahfud🙌,positif
